Player Name,Team,League Name,Source League ID,Age,AB,PA,Estimated BIP,Estimated FB,wRC+,LD% Weighted+,HR/FB% Weighted+,BB/K Weighted+,FB Quality+ K=100,LD + HR/FB Weighted+,LD + HR/FB + BB/K Weighted+
Nick Kurtz,OAK,California League,8,22,3,4,2.0,0.0,464.8421873427027,104.52022003409348,100.0,100.0,100.0,102.26011001704674,101.5067400113645
Nick Rodriguez,LAA,California League,8,22,89,108,73.0,16.222222206,120.92666916158248,110.10573528408707,99.0269697367295,126.19213575327448,92.12255934282194,104.56635251040828,111.77494692469702
Robert Hipwell,SFG,California League,8,22,349,429,207.0,93.39069753,125.5641604853344,102.54295110271251,133.22173689304748,94.5132224297934,196.33881961712825,117.88234399787999,110.0926368085178
Rodney Green Jr.,OAK,California League,8,22,131,152,96.0,32.969696928,127.83935972508787,87.81423609782853,140.3337715809149,98.31958688765651,237.22608454809506,114.07400383937173,108.82253152213332
Sean Barnett,SDP,California League,8,22,45,53,25.0,6.7307692249999995,148.76762999292922,102.88293068236734,120.51281807023561,94.27743058701766,100.0,111.69787437630148,105.89105977987354
Slate Alford,LAA,California League,8,22,97,125,65.0,18.712121155,147.12916441928664,99.07698089167326,108.93426689911999,108.33088400715788,100.0,104.00562389539662,105.44737726598372
Tommy Hopfe,COL,California League,8,22,236,292,190.0,58.38541654,120.64126320363604,102.15617682401437,109.6362487628256,108.51441199280109,96.5924829712949,105.89621279341998,106.76894585988036
Zach Evans,SDP,California League,8,22,379,430,314.0,102.967532178,110.53540444687502,123.04800023400973,71.69802979054904,107.86042736212664,63.68197981076586,97.37301501227938,100.86881912889514
Zander Darby,SFG,California League,8,22,196,244,152.0,60.207792192,135.77630229286578,95.99753753620057,108.26972552319813,122.94776201100716,93.90246778399745,102.13363152969936,109.07167502346863
Alan Espinal,COL,California League,8,23,229,257,145.0,55.38194438,50.59342651963242,79.53288748867301,102.94112213126614,68.79902650442084,86.53885850808325,91.23700480996958,83.75767870812
Alberto Rios,LAA,California League,8,23,135,158,93.0,36.999999966,76.31630434047773,82.64021758690468,105.58674611402762,90.46089749398132,89.03613899051764,94.11348185046614,92.89595373163786
Alex McCoy,SDP,California League,8,23,195,226,140.0,51.366906359999994,146.17130687468986,120.73258821378474,125.48990364943029,87.0332390061873,93.78324968090686,123.11124593160751,111.0852436231341
B.Y. Choi,SDP,California League,8,23,205,236,142.0,60.273381202,91.00869204862263,102.01829340575037,62.39339262080292,92.57247534668697,62.39339262080292,82.20584301327665,85.66138712441342
Blake Wright,COL,California League,8,23,246,288,208.0,67.999999808,110.39997193637106,106.51511138609136,86.10347750339538,116.23957248845528,77.1564498285972,96.30929444474337,102.952720459314
C.J. Pittaro,OAK,California League,8,23,350,413,265.0,59.115384595,94.5193203521737,102.15861599650152,72.38197404264034,107.11000528434735,72.962944197197,87.27029501957094,93.88353177449642
Caleb Ketchup,LAA,California League,8,23,147,175,93.0,37.78125,126.37796236772894,109.0516744675008,103.97525725549875,97.20849266753456,92.48796356132756,106.51346586149978,103.41180813017804
Cameron Leary,OAK,California League,8,23,349,422,245.0,100.537848425,125.01426771733162,90.70604350196203,115.07017728733794,114.67721188184203,87.66575186452184,102.88811039464998,106.81781089038066
Cesar Franco,OAK,California League,8,23,86,114,52.0,22.75,39.97767933337163,83.45767211924627,81.4663951120163,102.3533541761677,81.4663951120163,82.46203361563128,89.09247380247676
Chase Valentine,SDP,California League,8,23,187,209,130.0,57.890625,65.23776003165186,98.21126724143456,72.9094495705026,80.75491445657447,69.99014043868279,85.56035840596857,83.95854375617053
Clayton Gray,COL,California League,8,23,15,15,9.0,1.125,-27.34071295168302,96.86028841506369,98.8875154511743,94.33962264150944,100.0,97.87390193311899,96.6958088359158
Colin Summerhill,LAA,California League,8,23,284,337,201.0,94.999999815,84.9306372085018,92.52055126498054,81.8145928787103,97.26867548201567,73.62204794222336,87.16757207184543,90.53460654190218
Daniel Rogers,SFG,California League,8,23,54,65,37.0,13.999999986,110.17768455332477,112.8012055378808,87.71929825638658,97.27689079437431,87.71929825638658,100.26025189713368,99.2657981962139
Diego Cartaya,SFG,California League,8,23,17,18,13.0,6.5,97.1288379651362,104.79231052904662,106.87457959881671,97.0873786407767,96.5554878573704,105.83344506393166,102.91808958954668
Drew Cavanaugh,SFG,California League,8,23,99,131,61.0,26.27692303,170.36667388008638,105.46145253491952,145.56248463718896,117.34285547036973,351.14130491980114,125.51196858605424,122.78893088082607
Dustin Crenshaw,SEA,California League,8,23,85,101,65.0,19.999999955,54.291739386577184,81.63986551161688,83.33333336458332,109.76765054161821,83.33333336458332,82.4865994381001,91.58028313927281
Fernando Gonzalez,SFG,California League,8,23,96,114,71.0,34.041095834000004,104.39794108634015,95.13902707269526,107.00483158690662,104.45111972054626,91.19888173742925,101.07192932980094,102.19832612671604
Gabriel Moncada,SEA,California League,8,23,209,228,142.0,66.46808505199999,53.58331298377027,113.53702177499758,69.07641096254643,75.1394486468504,66.76158131025373,91.30671636877202,85.91762712813147
Gunner Gouldsmith,OAK,California League,8,23,132,154,98.0,35.729166634,38.54542845103388,73.5107747683966,73.67613202080187,99.87749643268513,73.67613202080187,73.59345339459924,82.3548010739612
Harold Coll,LAA,California League,8,23,424,493,299.0,112.375838874,120.18357276221766,108.59613735489683,110.37557838459644,96.67167936065373,94.23565021603193,109.48585786974664,105.21446503338234
Jared Sprague-Lott,OAK,California League,8,23,255,331,195.0,79.40721633,106.41019656271612,82.88888851399517,105.77502785662642,160.0826639792556,89.76505660026915,94.3319581853108,116.24886011662574
Jose Caguana,SEA,California League,8,23,252,288,180.0,71.61290316,93.9410090303789,93.97612525434516,125.41931153729364,89.30829140591285,94.62776157825664,109.69771839581941,102.90124273251722
Kerrington Cross,SDP,California League,8,23,42,61,27.0,11.423076921,114.63126359437206,103.0645326151149,89.74801518979855,116.03523910296235,100.0,96.40627390245672,102.94926230262526
Kevin Bruggeman,LAA,California League,8,23,271,349,207.0,76.99999993200001,115.21117065705144,93.94227894022019,90.13472046524066,141.27156377065097,73.7254774364135,92.03849970273043,108.44952105870395
Kevin Fitzer,COL,California League,8,23,408,469,306.0,127.835526042,92.62871449595036,100.84146922988027,76.77147515556226,83.56264622591513,69.35237810596956,88.80647219272126,87.05853020378588
Maui Ahuna,SFG,California League,8,23,143,168,98.0,18.808080718,122.2742386483796,112.47333122018638,121.3745664400148,93.57499439159614,187.61387710310316,116.92394883010058,109.14096401726577
Michael Brooks,OAK,California League,8,23,77,103,61.0,25.416666626,91.20639291583724,93.41988271052426,79.734219294957,139.12673274345315,79.734219294957,86.57705100274063,104.09361158297814
Nate Furman,SFG,California League,8,23,12,15,9.0,2.6999999999999997,236.9250182692388,108.11806054288272,110.41494903057983,108.35002128739717,100.0,109.26650478673128,108.96101028695324
Nolan Clifford,COL,California League,8,23,165,198,122.0,31.516666626,71.13070566202902,106.34965346262788,76.03599039228587,103.48821868131192,76.03599039228587,91.19282192745688,95.29128751207521
Ryan Jackson,SDP,California League,8,23,225,286,174.0,48.277456578,147.09897009301466,111.11376308204744,97.73026878173009,154.06192857423954,86.78243006966065,104.42201593188877,120.96865347933903
Ryan Picollo,SEA,California League,8,23,278,304,148.0,60.545454532,72.71309817409296,99.88258972836017,133.56812379658155,59.97957941860114,128.00216000917598,116.72535676247085,97.81009764784761
Ryan Wilson,SDP,California League,8,23,288,350,233.0,95.271110904,96.70520660485676,105.57907805581135,66.99797440942251,130.03430821674107,61.33181075507119,86.28852623261693,100.8704535606583
Trent Youngblood,ARI,California League,8,23,274,355,222.0,87.393665076,112.56827561056778,102.2045087323558,85.2792223882634,154.1582204185288,93.99602331482065,93.7418655603096,113.88065051304933
Wallace Clark,ARI,California League,8,23,25,36,21.0,4.999999998,84.39496861530259,99.03460601204814,95.2380952399093,144.07757687857847,95.2380952399093,97.13635062597872,112.78342604351197
Werner Blakely,LAA,California League,8,23,35,44,20.0,9.0,22.639788616674647,99.85989443679829,91.74311926605505,96.31823237557244,91.74311926605505,95.80150685142667,95.9737486928086
Connor Dykstra,SEA,California League,8,24,185,232,119.0,56.999999924,104.99909814824228,95.46817485879859,82.65555918519604,82.93923867556363,74.23817675652023,89.06186702199732,87.02099090651943
Dalton Davis,SEA,California League,8,24,23,28,19.0,9.5,180.9995162620612,103.8238231701156,104.23779303339579,106.1901455326094,110.22138991751723,104.0308081017557,104.7505872453736
Jacob Hinderleider,COL,California League,8,24,281,313,169.0,49.586826237,74.42314851938623,102.45616417615062,97.05976237613666,63.90420974767624,88.51197790792531,99.75796327614364,87.80671209998785
Kaden Hollow,SDP,California League,8,24,235,294,191.0,85.552083206,112.40578981039322,112.32944891163145,69.85325984469253,140.93075821562138,68.24000344370302,91.09135437816198,107.70448899064844
Matthew Ellis,SEA,California League,8,24,202,260,142.0,45.712328736,132.858455307955,95.12297773662823,148.11000042157426,133.7769084830848,110.67889562957753,121.61648907910124,125.66996221376242
Mitchell Daly,LAA,California League,8,24,57,71,40.0,17.29729728,73.35409279086461,102.05694718814837,85.2534562337701,105.16414841388108,85.2534562337701,93.65520171095923,97.49151727859986
Tommy Takayoshi,OAK,California League,8,24,131,143,80.0,26.666666640000003,52.46985095612266,85.48019291462096,90.55330531775073,76.26752235176703,90.41131411265664,88.01674911618585,84.1003401947129
Victor Duarte,SDP,California League,8,24,63,67,50.0,19.0,47.41792915841182,106.33041331498255,84.03361344537815,93.67689256997727,84.03361344537815,95.18201338018035,94.68030644344599
Caleb Bartolero,LAA,California League,8,25,156,183,115.0,46.0,127.10241982196308,78.79607273797879,129.66279728441214,94.50938462366241,105.92585995222598,104.22943501119546,100.98941821535111
Colton Vincent,SDP,California League,8,25,134,150,107.0,28.048543654000003,37.86578802817184,108.02524569106141,78.09538253727432,92.17631753651268,78.09538253727432,93.06031411416787,92.76564858828282
Curtis Washington Jr.,SEA,California League,8,25,198,220,149.0,51.379310314,132.10013981936163,91.31264927860693,96.37094529380656,86.88646310105955,80.8448429376607,93.84179728620674,91.52335255782434
Jimmy Obertop,COL,California League,8,25,83,97,49.0,17.294117624000002,134.81912954718285,102.2811544165526,109.6404576607924,87.38955219407909,117.37091301486453,105.9608060386725,99.7703880904747
Matt Coutney,LAA,California League,8,25,35,41,27.0,10.999999989,85.30835838155362,102.1636298869993,90.09009009901794,97.88149671965762,90.09009009901794,96.12685999300862,96.71173890189162
Sam Huff,SFG,California League,8,27,16,20,12.0,6.0,99.30542484561772,98.13922912715645,94.33962264150944,106.1901455326094,100.0,96.23942588433295,99.55633243375843
Daniel Cope,COL,California League,8,28,8,8,7.0,1.999999995,212.6810179838645,107.35878969466036,98.03921569108036,99.00990099009901,100.0,102.69900269287035,101.46930212527991
Yoan Moncada,LAA,California League,8,30,5,10,3.0,1.999999998,126.20948871865625,97.0873786407767,98.03921568819685,115.12078845549739,98.03921568819685,97.56329716448678,103.41579426149032
Teoscar Hernandez,LAD,California League,8,32,1,3,,,199.54231279008025,100.0,100.0,107.7805998848676,100.0,100.0,102.59353329495586
Brady Ebel,MIL,Carolina League,9,17,58,66,41.0,8.200000000000001,79.7601702046515,119.186935681465,92.42144177449168,93.32929591466478,100.0,105.80418872797834,101.6458911235405
Eli Willits,WSN,Carolina League,9,17,50,58,38.0,13.722222218,126.936760830582,102.93432324511483,87.93356131249777,101.00859203992621,87.93356131249777,95.4339422788063,97.29215886584628
Juneiker Caceres,CLE,Carolina League,9,17,116,130,98.0,29.298969056,102.64433064859624,109.22671353912062,89.83781477409264,99.27558057372221,86.10696201260231,99.53226415660663,99.44670296231182
Kevin Garcia,MIL,Carolina League,9,17,50,54,40.0,10.0,102.0969868860256,115.69106203726453,90.9090909090909,94.78588401016415,90.9090909090909,103.30007647317771,100.46201231883985
Stiven Martinez,BAL,Carolina League,9,17,80,95,34.0,13.393939362,49.71726450682531,105.25626886056513,88.18813471217271,82.0059651334265,88.18813471217271,96.72220178636891,91.81678956872145
Adriander Mejia,BAL,Carolina League,9,18,6,8,5.0,2.0,16.61603168333552,95.23809523809524,98.03921568627452,107.70432999475055,100.0,96.63865546218489,100.32721363970677
Anderson Fermin,BOS,Carolina League,9,18,25,35,14.0,4.999999998,29.344161032284077,95.48464742861722,95.2380952399093,103.58418498998716,100.0,95.36137133426325,98.10230921950456
Andrew Tess,BAL,Carolina League,9,18,30,39,16.0,3.0,121.95882466028172,101.46982434782521,97.0873786407767,96.35173796975366,97.0873786407767,99.27860149430096,98.30298031945186
Angel Arredondo,TEX,Carolina League,9,18,22,23,11.0,4.999999994,-55.64372146250593,94.0777018167629,95.23809524353742,91.06095128158978,95.23809524353742,94.65789853015016,93.45891611396337
Angel Feliz,WSN,Carolina League,9,18,100,116,72.0,19.45945944,96.35904313435525,95.69727348496998,122.79193499726742,94.67002056430215,159.33734800908206,109.24460424111871,104.38640968217986
Braylon Payne,MIL,Carolina League,9,18,288,342,179.0,59.666666607,113.85712496561744,82.39606209450547,141.0181424420581,95.14550843988842,128.7233353880229,111.70710226828177,106.18657099215066
Daniel Flames,TEX,Carolina League,9,18,23,26,20.0,2.0,131.07315132045608,101.77603775362213,98.03921568627452,104.65609424018214,100.0,99.90762671994833,101.49044922669293
Dauri Fernandez,CLE,Carolina League,9,18,22,24,21.0,4.2,56.85717527344977,101.84942774344123,95.96928982725528,97.0873786407767,95.96928982725528,98.90935878534825,98.30203207049107
Enddy Azocar,BOS,Carolina League,9,18,258,287,187.0,62.333333271,68.79618501998667,97.40621168447228,120.0932279492906,79.93110231450194,99.13222836487162,108.74971981688144,99.14351398275494
Gavin Fien,TEX,Carolina League,9,18,41,45,31.0,8.551724108,75.35152332399191,112.4542565950567,92.12198223632842,93.82362195072979,92.12198223632842,102.28811941569256,99.46662026070497
German Ramirez,HOU,Carolina League,9,18,70,77,43.0,14.682926802,16.30395132386412,92.6539478909669,87.19693749414849,83.26329610905772,87.19693749414849,89.9254426925577,87.70472716472437
Handelfry Encarnacion,MIL,Carolina League,9,18,103,114,81.0,14.354430309,34.385714825902156,100.3809435849948,87.44742090864995,95.84106500384402,87.44742090864995,93.91418224682238,94.55647649916291
Jesus Made,MIL,Carolina League,9,18,322,378,241.0,69.869747806,121.79371091825048,105.5596603182482,97.00629697129689,113.52064421519194,90.69508308315308,101.28297864477256,105.36220050157901
Jhocsuanth Vargas,TEX,Carolina League,9,18,6,8,4.0,2.0,-35.3154870767613,100.40985486622048,98.03921568627452,99.74161647927016,100.0,99.22453527624751,99.39689567725505
