Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
Brandt Thompson,STL,AAA,23,58.2,.360,2.09,24.4%,51.1%,24.4%,23.3%,11.6%,45.8%,25.4%,28.8%,10.6%,375,605,980,sa3043741
Cam Walty,CLE,AAA,24,1.0,.400,2.00,50.0%,33.3%,16.7%,0.0%,100.0%,50.0%,33.3%,16.7%,8.1%,14,23,37,sa3044767
Daniel Wright,CHW,AAA,24,2.0,.400,3.00,40.0%,60.0%,0.0%,0.0%,0.0%,60.0%,20.0%,20.0%,9.7%,12,19,31,sa3045608
Jack Young,CHW,AAA,24,2.1,.333,1.33,12.5%,50.0%,37.5%,0.0%,0.0%,11.1%,55.6%,33.3%,6.8%,19,25,44,sa3045743
Gage Ziehl,BOS,AAA,23,29.1,.284,2.38,21.1%,55.6%,23.3%,14.3%,23.8%,57.6%,13.0%,29.3%,7.1%,155,281,436,sa3045855
Zack Mack,NYM,AAA,23,0.2,.000,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,5,7,12,sa3059884
Christian Herberholz,BAL,AAA,25,46.2,.312,1.35,21.8%,44.9%,33.3%,12.2%,20.4%,49.3%,20.7%,30.0%,6.8%,300,513,813,sa3066289
Trevor Kuncl,CIN,AAA,27,38.1,.350,0.83,27.4%,33.0%,39.6%,14.3%,7.1%,45.3%,24.5%,30.2%,12.3%,320,428,748,sa3066360
Kenny Serwa,DET,AAA,28,6.0,.167,0.83,15.4%,38.5%,46.2%,50.0%,16.7%,53.8%,15.4%,30.8%,11.3%,31,49,80,sa3067062
Ruddy Gomez,MIN,AAA,26,7.0,.294,0.67,16.7%,33.3%,50.0%,22.2%,11.1%,33.3%,33.3%,33.3%,14.3%,42,77,119,sa3067415
Jake Curtis,CHW,AAA,24,5.0,.316,1.14,25.0%,40.0%,35.0%,14.3%,14.3%,50.0%,15.0%,35.0%,1.6%,24,39,63,sa3067491
Dariel Fregio,DET,AAA,26,5.2,.250,2.00,25.0%,50.0%,25.0%,33.3%,0.0%,58.3%,25.0%,16.7%,20.0%,41,64,105,sa3067524
Austin Marozas,TOR,AAA,27,12.0,.321,1.44,24.1%,44.8%,31.0%,11.1%,11.1%,37.9%,27.6%,34.5%,11.5%,100,126,226,sa3068884
Mason Olson,TOR,AAA,24,6.1,.294,0.63,27.8%,27.8%,44.4%,0.0%,12.5%,27.8%,38.9%,33.3%,11.5%,45,59,104,sa3068903
Bobby Olsen,STL,AAA,24,2.0,.286,5.00,14.3%,71.4%,14.3%,0.0%,0.0%,57.1%,14.3%,28.6%,7.4%,10,17,27,sa3069092
Sam Biller,NYM,AAA,23,1.2,.167,1.00,33.3%,33.3%,33.3%,0.0%,0.0%,50.0%,50.0%,0.0%,4.8%,11,10,21,sa3069175
Chase Jessee,KCR,AAA,27,2.0,.400,0.25,16.7%,16.7%,66.7%,75.0%,25.0%,16.7%,0.0%,83.3%,14.0%,18,25,43,sa3075101
Parker Carlson,NYM,AAA,23,3.2,.000,2.00,33.3%,44.4%,22.2%,50.0%,0.0%,66.7%,0.0%,33.3%,7.0%,15,28,43,sa3075826
Jack Nedrow,TOR,AAA,23,3.2,.455,0.14,20.0%,10.0%,70.0%,14.3%,0.0%,54.5%,27.3%,18.2%,10.8%,27,47,74,sa3076368
Gerson Moreno,STL,AAA,30,6.0,.389,0.63,35.0%,25.0%,40.0%,25.0%,25.0%,50.0%,20.0%,30.0%,12.0%,51,74,125,sa736656
Ofreidy Gómez,NYM,AAA,30,39.2,.340,2.45,26.9%,51.9%,21.2%,36.4%,9.1%,43.3%,29.8%,26.9%,11.8%,311,429,740,sa737451
Riley Unroe,CHW,AAA,30,1.1,.200,3.00,33.3%,50.0%,16.7%,0.0%,100.0%,83.3%,16.7%,0.0%,0.0%,7,11,18,sa737614
Sam McWilliams,BOS,AAA,30,20.1,.306,1.17,22.0%,42.0%,36.0%,5.6%,22.2%,46.2%,21.2%,32.7%,15.8%,136,225,361,sa829124
Andrew Bechtold,PHI,AAA,30,18.2,.339,1.08,14.8%,44.3%,41.0%,16.0%,12.0%,61.3%,19.4%,19.4%,15.3%,132,214,346,sa829787
Carlos Guzman,NYM,AAA,28,9.1,.308,1.08,6.9%,48.3%,44.8%,7.7%,30.8%,50.0%,20.0%,30.0%,12.6%,64,110,174,sa871477
Anderson Pilar,ATL,AAA,28,43.0,.226,1.13,17.6%,43.7%,38.7%,23.9%,17.4%,43.9%,26.8%,29.3%,12.2%,243,436,679,sa917899
Andy Yerzy,STL,AAA,27,1.0,.333,2.00,0.0%,66.7%,33.3%,0.0%,0.0%,33.3%,33.3%,33.3%,4.2%,12,12,24,sa917939
Travis MacGregor,NYY,AAA,28,12.1,.273,2.25,18.8%,56.3%,25.0%,37.5%,0.0%,45.5%,30.3%,24.2%,8.5%,57,120,177,sa917950
Raul Brito,MIN,AAA,29,53.0,.304,1.83,20.7%,51.3%,28.0%,33.3%,14.3%,43.1%,20.9%,35.9%,11.2%,393,563,956,sa928287
