Player Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId,Source Report,Source League ID,Level_advanced,PA_advanced,BB%,K%,BB/K,AVG_advanced,OBP_advanced,SLG,OPS_advanced,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,Source Report_advanced,Level_batted,PA_batted,BABIP_batted,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB%,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,Source Report_batted,League Name,League Level,FGPts_est,Fantasy Points Formula,FGPts_per_game,AB_per_game,BA,OBP,SLP,OPS,BB_K_ratio,BB_pct,K_pct,Approach_score,Speed_score,HR_FB_pct,Estimated BIP,Estimated FB,Team League Max G,Player Team Game Share
Yoander Santana,PIT,DSL,18,2,5,7,3,2,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0.6,sa3067727,standard,30,DSL,7,0.285714285,0.142857142,2.0,0.6,0.714285714,0.8,1.514285714,0.2,1.7857142857142856,0.75,-0.6695998571813107,3.329876008046192,2.09468481184296,0.7117174863815308,278.08712745916176,advanced,DSL,7,0.75,1.0,0.5,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.125,15.0,9.0,24.0,batted,Dominican Summer League,R,18.0,fantrax_hitting_categories,9.0,2.5,0.6,0.7142857142857143,0.8,1.5142857142857142,2.0,0.285714285,0.142857142,1.1428571459999999,1.7857142857142856,0.0,4.0,1.0,2,1.0
Yonaiker Hernandez,SDP,DSL,18,2,5,7,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0.2,sa3067873,standard,30,DSL,7,0.142857142,0.0,1.0,0.2,0.428571428,0.2,0.628571428,0.0,2.64285714,0.2,-0.0178981767967343,1.0969861529916831,-0.1382050432115483,0.3863794377871922,86.56180114149412,advanced,DSL,7,0.2,1.0,0.2,0.4,0.4,0.5,0.0,0.4,0.2,0.4,0.04166667,12.0,12.0,24.0,batted,Dominican Summer League,R,9.5,fantrax_hitting_categories,4.75,2.5,0.2,0.42857142857142855,0.2,0.6285714285714286,,0.142857142,0.0,,2.64285714,0.0,5.0,2.0,2,1.0
Yorber Semprun,NYM,DSL,18,2,7,9,4,3,0,1,0,3,3,2,0,2,0,0,0,0,1,0,0.571428571,sa3068195,standard,30,DSL,9,0.222222222,0.222222222,1.0,0.571428571,0.666666666,0.857142857,1.523809523,0.285714286,9.09719141249985,0.8,0.1701697083190083,4.134578391874622,2.5464754253276096,0.6950938569174873,264.0905708951015,advanced,DSL,9,0.8,2.0,0.4,0.4,0.2,0.0,0.0,0.2,0.6,0.2,0.18181818,10.0,12.0,22.0,batted,Dominican Summer League,R,38.5,fantrax_hitting_categories,19.25,3.5,0.5714285714285714,0.6666666666666666,0.8571428571428571,1.5238095238095237,1.0,0.222222222,0.222222222,0.5555555560000001,9.09719141249985,0.0,5.0,1.0,2,1.0
Yorvit Diaz,OAK,DSL,18,2,7,8,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0.142857142,sa3068528,standard,30,DSL,8,0.0,0.125,0.0,0.142857142,0.25,0.142857142,0.392857142,0.0,7.5,0.166666666,0.1880678851157426,0.0509200384999577,-1.3607270428751643,0.2330373972654342,8.388254296494575,advanced,DSL,8,0.166666666,4.0,0.166666666,0.666666666,0.166666666,1.0,0.0,0.16666667,0.16666667,0.66666667,0.04347826,5.0,18.0,23.0,batted,Dominican Summer League,R,8.5,fantrax_hitting_categories,4.25,3.5,0.14285714285714285,0.25,0.14285714285714285,0.39285714285714285,0.0,0.0,0.125,0.0,7.5,0.0,6.0,0.9999999959999999,2,1.0
Yostin Pena,NYY,DSL,18,2,9,10,5,2,3,0,0,3,5,1,0,2,0,0,0,0,1,0,0.555555555,sa3076545,standard,30,DSL,10,0.1,0.2,0.5,0.555555555,0.6,0.888888888,1.488888888,0.333333333,7.0619652460748235,0.714285714,0.1821018261834979,4.39745734429093,2.632898492572027,0.675050550699234,245.24822358111905,advanced,DSL,10,0.714285714,0.5,0.571428571,0.142857142,0.285714285,0.0,0.0,0.71428571,0.14285714,0.14285714,0.09375,14.0,18.0,32.0,batted,Dominican Summer League,R,48.0,fantrax_hitting_categories,24.0,4.5,0.5555555555555556,0.6,0.8888888888888888,1.488888888888889,0.5,0.1,0.2,0.35,7.0619652460748235,0.0,7.0,1.999999995,2,1.0
Yuaxander Silveira,HOU,DSL,18,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,sa3077057,standard,30,DSL,3,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,-0.6663636634566307,-1.1957313189723011,0.0,-100.0,advanced,DSL,3,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.3,3.0,7.0,10.0,batted,Dominican Summer League,R,-1.0,fantrax_hitting_categories,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.14285714,0.0,2.0,1.0,2,0.5
Aaron Pinero,TBR,DSL,19,2,9,11,6,4,1,0,1,3,3,1,0,1,1,0,0,0,1,0,0.666666666,sa3023783,standard,30,DSL,11,0.09090909,0.09090909,1.0,0.666666666,0.727272727,1.111111111,1.838383838,0.444444445,5.555524743749849,0.714285714,0.1642036493867635,6.222858014687265,4.281843277796472,0.8035283251242205,325.1311710674337,advanced,DSL,11,0.714285714,1.0,0.25,0.375,0.375,0.0,0.333333333,0.25,0.25,0.5,0.15384615,11.0,15.0,26.0,batted,Dominican Summer League,R,47.0,fantrax_hitting_categories,23.5,4.5,0.6666666666666666,0.7272727272727273,1.1111111111111112,1.8383838383838385,1.0,0.09090909,0.09090909,0.81818182,5.555524743749849,0.333333333,7.0,2.625,2,1.0
Abel Valdes,TEX,DSL,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3068178,standard,30,DSL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,-0.2221212211522102,-0.3985771063241005,0.0,-100.0,advanced,DSL,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,batted,Dominican Summer League,R,0.0,fantrax_hitting_categories,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.14285714,0.0,1.0,0.0,2,0.5
Abraham Bastidas,SDP,DSL,19,2,5,9,3,1,0,1,1,4,4,1,0,2,3,0,0,0,2,0,0.6,sa3067879,standard,30,DSL,9,0.111111111,0.222222222,0.5,0.6,0.777777777,1.6,2.377777777,1.0,10.0,1.0,0.3701697112992406,5.698155429823244,4.110052463276233,0.8722851475079855,353.5285412419592,advanced,DSL,9,1.0,0.0,0.333333333,0.0,0.666666666,0.0,0.5,0.66666667,0.0,0.33333333,0.10344828,14.0,15.0,29.0,batted,Dominican Summer League,R,53.5,fantrax_hitting_categories,26.75,2.5,0.6,0.7777777777777778,1.6,2.3777777777777778,0.5,0.111111111,0.222222222,0.3333333335,10.0,0.5,2.0,1.333333332,2,1.0
Adafel Montiel,COL,DSL,19,1,4,5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.25,sa3077056,standard,30,DSL,5,0.2,0.2,1.0,0.25,0.4,0.25,0.65,0.0,7.5,0.333333333,0.1880678851157426,0.6922836990345594,-0.1899957268248918,0.3677602410316467,79.82545195316682,advanced,DSL,5,0.333333333,1.0,0.0,0.5,0.5,0.0,0.0,0.66666667,0.33333333,0.0,0.05,11.0,9.0,20.0,batted,Dominican Summer League,R,10.5,fantrax_hitting_categories,10.5,4.0,0.25,0.4,0.25,0.65,1.0,0.2,0.2,0.6000000000000001,7.5,0.0,3.0,1.5,2,0.5
Albert Jimenez,SFG,DSL,19,2,8,9,3,2,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0.375,sa3023780,standard,30,DSL,9,0.111111111,0.111111111,1.0,0.375,0.444444444,0.75,1.194444444,0.375,1.60119047125,0.333333333,-0.0178981767967343,2.5813207912975087,0.9932178247504966,0.5190720094574822,163.87631914948005,advanced,DSL,9,0.333333333,1.5,0.285714285,0.428571428,0.285714285,0.0,0.5,0.42857143,0.14285714,0.42857143,0.08108108,18.0,19.0,37.0,batted,Dominican Summer League,R,21.0,fantrax_hitting_categories,10.5,4.0,0.375,0.4444444444444444,0.75,1.1944444444444444,1.0,0.111111111,0.111111111,0.7777777779999999,1.60119047125,0.5,6.0,1.71428571,2,1.0
Amauri Ramirez,HOU,DSL,19,2,4,7,3,3,0,0,0,2,3,2,0,0,1,0,0,0,0,0,0.75,sa3023778,standard,30,DSL,7,0.285714285,0.0,2.0,0.75,0.857142857,0.75,1.607142857,0.0,2.01785714,0.75,-0.0357963535934686,3.878820869243389,2.643629673040157,0.7917002269199916,313.3540639278236,advanced,DSL,7,0.75,2.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,7.0,21.0,batted,Dominican Summer League,R,28.5,fantrax_hitting_categories,14.25,2.0,0.75,0.8571428571428571,0.75,1.6071428571428572,,0.285714285,0.0,,2.01785714,0.0,4.0,0.0,2,1.0
Anderson Garcia,KCR,DSL,19,1,2,4,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0.0,sa3024644,standard,30,DSL,4,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.0,2.64285714,0.0,-0.0119321178644895,0.7594049020701903,0.0535813613826292,0.4201784431934356,108.75117359202646,advanced,DSL,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19047619,13.0,8.0,21.0,batted,Dominican Summer League,R,6.0,fantrax_hitting_categories,6.0,2.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,2.64285714,0.0,,,2,0.5
Angel Brachi,MIA,DSL,19,2,6,9,4,4,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0.666666666,sa3023784,standard,30,DSL,9,0.333333333,0.0,3.0,0.666666666,0.777777777,0.666666666,1.444444443,0.0,6.462580293416769,0.666666666,0.358237593434751,4.388523335473035,2.8004203689260225,0.723871992694007,272.79145550942894,advanced,DSL,9,0.666666666,1.5,0.166666666,0.5,0.333333333,0.0,0.0,0.33333333,0.5,0.16666667,0.03703704,16.0,11.0,27.0,batted,Dominican Summer League,R,32.0,fantrax_hitting_categories,16.0,3.0,0.6666666666666666,0.7777777777777778,0.6666666666666666,1.4444444444444444,,0.333333333,0.0,,6.462580293416769,0.0,6.0,1.999999998,2,1.0
Angel Gonzalez,MIL,DSL,19,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,sa3024132,standard,30,DSL,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.2000000029802322,-0.8884848846088409,-1.594308425296402,0.0,-100.0,advanced,DSL,4,0.0,0.5,0.0,0.333333333,0.666666666,0.5,0.0,0.33333333,0.0,0.66666667,0.0,2.0,6.0,8.0,batted,Dominican Summer League,R,6.0,fantrax_hitting_categories,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.5,0.0,3.0,1.999999998,2,0.5
Anthony Delgado,NYM,DSL,19,2,4,8,1,1,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0.25,sa3024333,standard,30,DSL,8,0.5,0.0,4.0,0.25,0.625,0.25,0.875,0.0,5.383769757263128,0.25,0.3701697112992406,2.497754715596476,1.0861076342213536,0.544983983039856,180.62982525142303,advanced,DSL,8,0.25,3.0,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.25,0.03225806,21.0,10.0,31.0,batted,Dominican Summer League,R,22.5,fantrax_hitting_categories,11.25,2.0,0.25,0.625,0.25,0.875,,0.5,0.0,,5.383769757263128,0.0,4.0,1.0,2,1.0
Anthony Longo,KCR,DSL,19,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,sa3024652,standard,30,DSL,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.2000000029802322,-0.8884848846088409,-1.594308425296402,0.0,-100.0,advanced,DSL,4,0.0,3.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.1,2.0,8.0,10.0,batted,Dominican Summer League,R,5.0,fantrax_hitting_categories,5.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,2.5,0.0,4.0,1.0,2,0.5
Armando Lao,DET,DSL,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3024343,standard,30,DSL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,0.0,0.0,0.0,-100.0,advanced,DSL,0,0.0,,,,,,,,,,,,,,batted,Dominican Summer League,R,0.0,fantrax_hitting_categories,0.0,0.0,,,,,,0.0,0.0,,0.14285714,,,,3,0.6666666666666666
Azaeel Pacheco,OAK,DSL,19,2,6,9,2,2,0,0,0,1,3,3,0,0,0,0,0,1,1,0,0.333333333,sa3024353,standard,30,DSL,9,0.333333333,0.0,3.0,0.333333333,0.555555555,0.333333333,0.888888888,0.0,4.72219141249985,0.333333333,0.1701697083190083,2.430633512560845,0.8425305460138326,0.5019954774114821,157.92833008245128,advanced,DSL,9,0.333333333,3.0,0.4,0.6,0.0,0.0,0.0,0.42857143,0.14285714,0.42857143,0.02380952,23.0,19.0,42.0,batted,Dominican Summer League,R,29.0,fantrax_hitting_categories,14.5,3.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.8888888888888888,,0.333333333,0.0,,4.72219141249985,0.0,6.0,0.0,2,1.0
Boris Sarduy,SFG,DSL,19,2,7,8,2,2,0,0,0,0,3,0,0,2,0,1,0,0,1,1,0.285714285,sa3024141,standard,30,DSL,8,0.0,0.25,0.0,0.285714285,0.25,0.285714285,0.535714285,0.0,2.984076433501359,0.333333333,-0.4576677363365888,0.1809200536945081,-1.230727027680614,0.2496110796928405,15.763162391430145,advanced,DSL,8,0.333333333,1.5,0.166666666,0.5,0.333333333,0.5,0.0,0.5,0.33333333,0.16666667,0.13333333,11.0,19.0,30.0,batted,Dominican Summer League,R,18.0,fantrax_hitting_categories,9.0,3.5,0.2857142857142857,0.25,0.2857142857142857,0.5357142857142857,0.0,0.0,0.25,0.0,2.984076433501359,0.0,6.0,1.999999998,2,1.0
Brandon Vasquez,SFG,DSL,19,2,9,9,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.555555555,sa3024346,standard,30,DSL,9,0.0,0.0,0.0,0.555555555,0.555555555,0.555555555,1.11111111,0.0,2.64285714,0.555555555,-0.0298302946612238,2.895633566910583,1.307530600363571,0.5546912882063124,183.68055645162323,advanced,DSL,9,0.555555555,1.5,0.444444444,0.333333333,0.222222222,0.5,0.0,0.22222222,0.55555556,0.22222222,0.04545455,6.0,16.0,22.0,batted,Dominican Summer League,R,18.5,fantrax_hitting_categories,9.25,4.5,0.5555555555555556,0.5555555555555556,0.5555555555555556,1.1111111111111112,,0.0,0.0,,2.64285714,0.0,9.0,1.999999998,2,1.0
Brayan Cota,OAK,DSL,19,2,6,8,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0.0,sa3024369,standard,30,DSL,8,0.25,0.25,1.0,0.0,0.25,0.0,0.25,0.0,2.64285714,0.0,-0.0119321178644895,-0.1290799825386503,-1.5407270639137725,0.2100892215967178,-4.370878750506119,advanced,DSL,8,0.0,3.0,0.0,0.75,0.25,0.0,0.0,0.5,0.25,0.25,0.09090909,16.0,28.0,44.0,batted,Dominican Summer League,R,6.0,fantrax_hitting_categories,3.0,3.0,0.0,0.25,0.0,0.25,1.0,0.25,0.25,0.5,2.64285714,0.0,4.0,1.0,2,1.0
Carlos Done,MIL,DSL,19,2,7,9,1,0,1,0,0,2,1,2,0,4,0,0,0,0,0,0,0.142857142,sa3067642,standard,30,DSL,9,0.222222222,0.444444444,0.5,0.142857142,0.333333333,0.285714285,0.619047618,0.142857143,2.64285714,0.333333333,-0.0119321178644895,0.9277437428295816,-0.6603592237174307,0.3316815296808879,55.630178473179704,advanced,DSL,9,0.333333333,1.0,0.333333333,0.333333333,0.333333333,1.0,0.0,0.66666667,0.33333333,0.0,0.12820513,18.0,21.0,39.0,batted,Dominican Summer League,R,12.0,fantrax_hitting_categories,6.0,3.5,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.6190476190476191,0.5,0.222222222,0.444444444,0.16666666700000002,2.64285714,0.0,3.0,0.999999999,2,1.0
Danny Cancro,COL,DSL,19,2,6,8,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0.166666666,sa3023903,standard,30,DSL,8,0.125,0.0,1.0,0.166666666,0.375,0.333333333,0.708333333,0.166666667,7.5,0.166666666,0.1880678851157426,1.1748649669038205,-0.2367821144713015,0.3763289675116539,80.78676335445525,advanced,DSL,8,0.166666666,0.666666666,0.0,0.4,0.6,0.333333333,0.0,0.33333333,0.16666667,0.5,0.1,10.0,10.0,20.0,batted,Dominican Summer League,R,18.0,fantrax_hitting_categories,9.0,3.0,0.16666666666666666,0.375,0.3333333333333333,0.7083333333333333,,0.125,0.0,,7.5,0.0,6.0,3.5999999999999996,2,1.0
Darian Rojas,OAK,DSL,19,2,7,8,2,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0.285714285,sa3076580,standard,30,DSL,8,0.125,0.25,0.5,0.285714285,0.375,0.285714285,0.660714285,0.0,4.5619652460748235,0.4,0.1821018261834979,1.0048649470340238,-0.4067821343410983,0.3546556904911995,76.00774643468934,advanced,DSL,8,0.4,2.0,0.4,0.4,0.2,1.0,0.0,0.4,0.2,0.4,0.21052632,14.0,24.0,38.0,batted,Dominican Summer League,R,10.0,fantrax_hitting_categories,5.0,3.5,0.2857142857142857,0.375,0.2857142857142857,0.6607142857142857,0.5,0.125,0.25,0.3125,4.5619652460748235,0.0,5.0,1.0,2,1.0
David Carrera,NYY,DSL,19,2,8,8,3,2,1,0,0,1,3,0,0,2,0,0,0,0,0,1,0.375,sa3023966,standard,30,DSL,8,0.0,0.25,0.0,0.375,0.375,0.5,0.875,0.125,3.95833333125,0.5,-0.6576677393168211,1.4598650002149502,0.0482179188398282,0.4126635789871216,98.18382653864126,advanced,DSL,8,0.5,0.0,0.2,0.0,0.8,0.25,0.0,0.16666667,0.16666667,0.66666667,0.05555556,16.0,20.0,36.0,batted,Dominican Summer League,R,19.0,fantrax_hitting_categories,9.5,4.0,0.375,0.375,0.5,0.875,0.0,0.0,0.25,0.0,3.95833333125,0.0,6.0,4.800000000000001,2,1.0
Dawel Joseph,SEA,DSL,19,2,11,11,4,3,1,0,0,2,3,0,0,4,0,0,0,0,1,0,0.363636363,sa3023719,standard,30,DSL,11,0.0,0.363636363,0.0,0.363636363,0.363636363,0.454545454,0.818181817,0.090909091,7.0619652460748235,0.571428571,0.1821018261834979,1.7724462482144143,-0.1685684886763784,0.3908866318789395,92.91535539825274,advanced,DSL,11,0.571428571,1.0,0.142857142,0.428571428,0.428571428,0.333333333,0.0,0.42857143,0.14285714,0.42857143,0.12820513,13.0,26.0,39.0,batted,Dominican Summer League,R,28.5,fantrax_hitting_categories,14.25,5.5,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.8181818181818181,0.0,0.0,0.363636363,0.0,7.0619652460748235,0.0,7.0,2.9999999959999997,2,1.0
Diego Gonzalez,CHC,DSL,19,2,4,6,1,0,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0.25,sa3023939,standard,30,DSL,6,0.333333333,0.166666666,2.0,0.25,0.5,0.5,1.0,0.25,2.64285714,0.333333333,-0.0119321178644895,1.594107406286212,0.5353720952548705,0.4975222945213318,151.33696534294577,advanced,DSL,6,0.333333333,2.0,0.333333333,0.666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.14814815,14.0,13.0,27.0,batted,Dominican Summer League,R,11.0,fantrax_hitting_categories,5.5,2.0,0.25,0.5,0.5,1.0,2.0,0.333333333,0.166666666,1.000000002,2.64285714,0.0,3.0,0.0,3,0.6666666666666666
Edgar Jimenez,NYY,DSL,19,1,5,5,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.0,sa3024328,standard,30,DSL,5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,-1.1106061057610512,-1.9928855316205023,0.0,-100.0,advanced,DSL,5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.21052632,4.0,15.0,19.0,batted,Dominican Summer League,R,1.0,fantrax_hitting_categories,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.14285714,0.0,2.0,0.0,2,0.5
Emdys Rosillo,CIN,DSL,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,sa3024898,standard,30,DSL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,0.0,0.0,0.0,-100.0,advanced,DSL,0,0.0,,,,,,,,,,,,,,batted,Dominican Summer League,R,0.0,fantrax_hitting_categories,0.0,0.0,,,,,,0.0,0.0,,0.14285714,,,,2,0.5
Endy Rios,SDP,DSL,19,2,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,sa3024372,standard,30,DSL,6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714,0.0,0.0,-1.3327273269132611,-2.3914626379446027,0.0,-100.0,advanced,DSL,6,0.0,2.0,0.0,0.666666666,0.333333333,1.0,0.0,1.0,0.0,0.0,0.2,5.0,15.0,20.0,batted,Dominican Summer League,R,-3.0,fantrax_hitting_categories,-1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.14285714,0.0,3.0,0.999999999,2,1.0
Erny Orellana,LAD,DSL,19,1,5,6,2,1,0,1,0,1,5,1,0,1,0,0,0,0,0,0,0.4,sa3024366,standard,30,DSL,6,0.166666666,0.166666666,1.0,0.4,0.5,0.8,1.3,0.4,4.10119047125,0.5,-0.0119321178644895,2.019107339079546,0.9603720280482048,0.5697665313879648,183.7008830145502,advanced,DSL,6,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.75,0.25,0.04,9.0,16.0,25.0,batted,Dominican Summer League,R,31.5,fantrax_hitting_categories,31.5,5.0,0.4,0.5,0.8,1.3,1.0,0.166666666,0.166666666,0.666666668,4.10119047125,0.0,4.0,2.0,2,0.5
Esteban Romero,HOU,DSL,19,2,6,8,2,2,0,0,0,3,2,2,0,1,0,0,0,0,1,0,0.333333333,sa3023787,standard,30,DSL,8,0.25,0.125,2.0,0.333333333,0.5,0.333333333,0.833333333,0.0,6.785714285714286,0.4,0.1761357672512531,1.828809840373539,0.4171627589984173,0.4597003012895584,129.20947652799896,advanced,DSL,8,0.4,3.0,0.25,0.75,0.0,0.0,0.0,0.4,0.0,0.6,0.0,17.0,16.0,33.0,batted,Dominican Summer League,R,27.0,fantrax_hitting_categories,13.5,3.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,2.0,0.25,0.125,1.25,6.785714285714286,0.0,5.0,0.0,2,1.0
Fernando Pena,SFG,DSL,19,2,6,9,2,1,1,0,0,3,2,1,0,2,2,0,0,0,0,0,0.333333333,sa3024643,standard,30,DSL,9,0.111111111,0.222222222,0.5,0.333333333,0.555555555,0.5,1.055555555,0.166666667,2.64285714,0.5,-0.0238642357289791,2.7806335534692495,1.1925305869222371,0.5416589909129672,176.4346290422154,advanced,DSL,9,0.5,2.0,0.25,0.5,0.25,0.0,0.0,0.75,0.25,0.0,0.1875,15.0,17.0,32.0,batted,Dominican Summer League,R,22.5,fantrax_hitting_categories,11.25,3.0,0.3333333333333333,0.5555555555555556,0.5,1.0555555555555556,0.5,0.111111111,0.222222222,0.3333333335,2.64285714,0.0,4.0,1.0,2,1.0
Franchely Silverio,HOU,DSL,19,2,7,7,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.571428571,sa3023746,standard,30,DSL,7,0.0,0.142857142,0.0,0.571428571,0.571428571,0.571428571,1.142857142,0.0,0.14285714,0.666666666,-0.0238642357289791,2.360931097758908,1.1257399015556764,0.5705396107264927,190.3892684902373,advanced,DSL,7,0.666666666,1.0,0.333333333,0.333333333,0.333333333,0.0,0.0,0.5,0.33333333,0.16666667,0.13793103,9.0,20.0,29.0,batted,Dominican Summer League,R,13.0,fantrax_hitting_categories,6.5,3.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.1428571428571428,0.0,0.0,0.142857142,0.0,0.14285714,0.0,6.0,1.999999998,2,1.0
Frandy Lafond,MIL,DSL,19,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,sa3024956,standard,30,DSL,4,0.25,0.0,1.0,0.333333333,0.5,0.333333333,0.833333333,0.0,0.14285714,0.333333333,-0.0119321178644895,0.9144049201867696,0.2085813794992086,0.4597003012895584,132.0983420384468,advanced,DSL,4,0.333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333333,0.66666667,0.07692308,4.0,9.0,13.0,batted,Dominican Summer League,R,4.5,fantrax_hitting_categories,4.5,3.0,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,,0.25,0.0,,0.14285714,0.0,3.0,0.0,2,0.5
Frankeli Mesta,PIT,DSL,19,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,sa3023756,standard,30,DSL,4,0.25,0.0,1.0,0.0,0.25,0.0,0.25,0.0,0.14285714,0.0,-0.0059660589322447,-0.0645399912693251,-0.7703635319568862,0.2100892215967178,-0.8170374261822168,advanced,DSL,4,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.33333333,0.33333333,0.33333333,0.0,9.0,7.0,16.0,batted,Dominican Summer League,R,2.0,fantrax_hitting_categories,2.0,3.0,0.0,0.25,0.0,0.25,,0.25,0.0,,0.14285714,0.0,3.0,1.5,2,0.5
Gabriel Guanchez,SEA,DSL,19,2,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,sa3024861,standard,30,DSL,4,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.14285714,0.0,-0.0059660589322447,-0.0395399883472963,-0.7453635290348574,0.2164637148380279,-4.063386489486871,advanced,DSL,4,0.0,2.0,0.0,0.666666666,0.333333333,1.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,11.0,batted,Dominican Summer League,R,3.0,fantrax_hitting_categories,1.5,1.5,0.0,0.25,0.0,0.25,,0.0,0.0,,0.14285714,0.0,3.0,0.999999999,2,1.0
Gregori Arias,MIA,DSL,19,2,6,7,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0.0,sa3023734,standard,30,DSL,7,0.142857142,0.428571428,0.333333333,0.0,0.142857142,0.0,0.142857142,0.0,2.64285714,0.0,-0.0059660589322447,-0.7309036547259561,-1.966094850929188,0.120050983769553,-62.931640768935615,advanced,DSL,7,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.66666667,0.0,0.33333333,0.1,15.0,15.0,30.0,batted,Dominican Summer League,R,0.0,fantrax_hitting_categories,0.0,3.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.3333333333333333,0.142857142,0.428571428,0.14285714333333333,2.64285714,0.0,3.0,1.5,2,1.0
