Source League ID,League Name,League Level,Age,Players,Total G,Total IP,Total TBF,FGPts_per_game,K_BB_pct,Weak_Contact,xFIP,BB_pct,Average Age
7,Texas League,AA,28,30.0,296.0,502.33333333333337,2177.0,9.670608108108109,0.12816903951768488,0.7292910008396606,4.597388363174143,0.09440092144239633,28
7,Texas League,AA,29,22.0,332.0,699.6666666666665,3075.0,11.95105421686747,0.1417752852487805,0.7313770029482247,4.230409174840821,0.08661856591856677,29
7,Texas League,AA,30,14.0,121.0,139.33333333333334,615.0,7.75206611570248,0.16250243803252032,0.7167998021960837,4.147432021421651,0.11130479375000002,30
7,Texas League,AA,31,5.0,24.0,35.66666666666667,146.0,8.625,0.17159589171232878,0.8173312953066075,3.9798941498808684,0.09392753536231885,31
7,Texas League,AA,32,4.0,19.0,31.666666666666668,134.0,9.31578947368421,0.11941791164179105,0.7742209779291045,4.785512176912222,0.14658620551724136,32
7,Texas League,AA,33,2.0,4.0,11.666666666666666,51.0,15.875,0.13725490862745096,0.7421568627450981,4.435654283383192,0.14634146,33
7,Texas League,AA,34,1.0,23.0,47.0,218.0,8.315217391304348,0.055000000000000014,0.673697,6.049999999999999,0.151,34
7,Texas League,AA,35,2.0,4.0,13.0,61.0,15.0625,0.11475409278688527,0.7497589192131148,4.137775928421632,0.11538462,35
7,Texas League,AA,37,1.0,1.0,3.0,15.0,17.75,0.2,0.777777777,2.6252999226252243,0.06666667,37
7,Texas League,AA,39,1.0,1.0,1.0,3.0,6.0,0.33333333,1.0,2.7122614502906806,,39
7,Texas League,AA,40,1.0,1.0,1.0,4.0,8.75,0.5,0.5,1.59,,40
8,California League,A,18,7.0,26.0,75.66666666666667,347.0,13.567307692307692,0.08642074680115273,0.7756393803099427,5.119747911819573,0.12685878930835734,18
8,California League,A,19,30.0,304.0,1068.3333333333333,4659.0,17.38980263157895,0.13551835223653144,0.7708050290806434,4.761148518164207,0.09754094070492154,19
8,California League,A,20,60.0,918.0,2586.6666666666665,11727.0,13.806917211328976,0.10742193234842672,0.7626561501624928,5.107913904876253,0.11719365522810607,20
8,California League,A,21,84.0,1141.0,2717.3333333333335,12311.0,12.416300527240773,0.12087336581106328,0.7478594556916176,5.203525826634642,0.11707434737303976,21
8,California League,A,22,120.0,1778.0,3831.0,17253.0,11.770106861642295,0.12172387444444445,0.7577726522032423,5.111529762990217,0.12278097105520899,22
8,California League,A,23,101.0,1571.0,3234.666666666667,14407.0,12.173933800127308,0.12939557158534046,0.7602484566467095,4.8633020492687224,0.1173361158430718,23
8,California League,A,24,58.0,811.0,1509.0,6924.0,10.805795314426634,0.12319815195696131,0.7469137469922084,5.236408109188966,0.12037454163953658,24
8,California League,A,25,33.0,370.0,687.0,3048.0,11.139864864864865,0.1357739502559055,0.7525425605832678,5.06881444873332,0.09780773017839445,25
